ticker,passed,score,base_duration_weeks,base_range_pct,vol_ratio_4w,rs_trend,sma30w_slope_pct,price_vs_base_high_pct,current_price,c1_base_downtrend,c2_moving_avg,c3_volume,c4_rel_strength,c5_proximity,c6_no_overhead,up_high_vol_weeks,overhead_count,rs_at_52w_high,current_stage,current_stage_name,weeks_in_stage,stage2_emerged,weeks_since_emergence,rvol_at_emergence,mansfield_rp,market_cap,avg_daily_vol,avg_daily_dollar_vol
DASH,False,0,0,,,,,,223.49,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,0.31,97378779573.25443,4762920.0,1064464990.8000001
DOV,False,15,20,11.91,0.93,falling,13.54,-13.58,201.92,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),5,False,,,-8.82,27194630785.393143,881100.0,177911712.0
DPZ,False,0,0,,,,,,341.85,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),2,False,,,-18.21,11308991311.664886,684270.0,233917699.50000003
DUK,False,35,50,16.46,1.36,flat,13.67,-9.33,119.85,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),3,False,,,-10.96,93447306641.31888,4961370.0,594620194.5
DTE,False,35,47,22.91,1.02,falling,20.67,-13.18,135.22,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),4,False,,,-11.92,28137668944.193756,1254410.0,169621320.2
D,False,15,25,20.94,0.62,flat,30.04,-8.75,66.6,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),22,False,,,-2.87,58576426861.34991,2988930.0,199062737.99999997
EIX,False,0,0,,,,,,71.59,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,0.94,1.19,27548831347.37912,3288810.0,235445907.9
DOW,False,0,0,,,,,,32.35,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),9,False,,,1.09,23367720898.645546,7869650.0,254583177.5
ELV,False,15,20,34.69,0.6,flat,23.44,-8.18,400.54,True,False,False,False,False,False,0,14,False,2,Stage 2 (advance),14,False,,,4.54,86864827269.73114,866100.0,346907694.0
ETN,False,15,20,26.21,0.94,rising,41.66,-8.43,419.2,False,False,False,True,False,True,1,0,False,2,Stage 2 (advance),18,False,,,1.83,162817284741.21094,1674460.0,701933632.0
ECL,False,45,60,24.19,1.02,rising,6.55,-8.44,281.63,False,True,False,False,False,True,2,0,False,2,Stage 2 (advance),4,True,3.0,1.11,-5.73,78948945831.682,1351090.0,380507476.7
ECHO,False,0,0,,,,,,86.81,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),1,False,,,-21.19,25217497652.27417,3260190.0,283017093.90000004
EW,False,35,43,24.38,0.82,flat,7.97,-6.75,89.79,False,True,False,False,False,False,1,15,False,2,Stage 2 (advance),4,True,3.0,1.17,-2.13,51754956527.70996,2908410.0,261146133.9
ETR,False,0,0,,,,,,104.62,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),4,False,,,-6.27,48818988602.40169,1987150.0,207895633.0
EOG,False,0,0,,,,,,153.05,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),23,False,,,13.84,80279191987.53601,2577360.0,394464948.0
EBAY,False,0,0,,,,,,104.13,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),16,False,,,-1.16,46337848777.770996,4674510.0,486756726.29999995
ESS,False,45,71,26.96,0.88,rising,25.82,-4.73,289.0,False,False,False,False,True,True,0,0,False,2,Stage 2 (advance),11,False,,,0.61,18573578871.0,324750.0,93852750.0
DD,False,0,0,,,,,,138.33,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-1.5,18680494979.021072,1214600.0,168015618.00000003
ERIE,False,0,0,,,,,,264.85,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-10.39,13848971858.952026,225400.0,59697190.00000001
EVRG,False,15,23,12.92,0.95,flat,25.85,-7.93,80.92,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),1,False,,,-5.54,18657495136.0589,1869340.0,151266992.8
ES,False,35,39,16.06,0.92,rising,17.73,-8.31,70.21,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),1,False,,,-7.64,26446334133.483963,1833170.0,128706865.69999999
EMR,False,35,38,31.09,1.05,rising,14.77,-5.46,157.26,False,True,False,True,False,True,2,0,False,2,Stage 2 (advance),5,False,,,3.08,87719624935.91309,2377550.0,373893513.0
EME,False,0,0,,,,,,776.62,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-3.5,34256631099.239624,314780.0,244464443.6
EQIX,False,0,0,,,,,,1065.39,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),26,False,,,6.43,105123828992.92603,537430.0,572572547.7
EFX,False,0,0,,,,,,192.62,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-12.5,22629940093.86328,1120130.0,215759440.6
EXPD,False,0,0,,,,,,187.81,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),45,False,,,14.73,24413538400.460083,778150.0,146144351.5
EL,False,15,20,33.91,0.91,flat,-36.87,10.38,101.94,True,False,False,False,True,False,1,6,False,1,Stage 1 (base),1,False,,,0.88,36881374518.38837,4068070.0,414699055.8
EXR,False,45,73,19.47,0.99,rising,20.48,-7.6,146.81,True,False,False,False,False,False,1,9,False,2,Stage 2 (advance),11,False,,,-4.26,31016483294.18518,741510.0,108861083.10000001
EG,False,45,75,25.77,0.88,rising,25.68,-7.73,370.06,False,False,False,False,False,False,0,31,False,2,Stage 2 (advance),10,False,,,-0.83,14189112050.42981,258460.0,95645707.6
FFIV,False,0,0,,,,,,384.63,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),13,False,,,10.6,21780513289.159912,508880.0,195730514.4
EXC,False,45,53,16.84,0.94,flat,10.34,-12.75,43.78,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),4,False,,,-12.56,45104517417.62576,5372990.0,235229502.20000002
EXPE,False,0,0,,,,,,321.63,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),1,True,0.0,0.7,17.88,38602701211.5553,1360410.0,437548668.3
EQT,False,0,21,21.87,0.77,falling,-8.55,-20.22,53.72,False,False,False,False,False,True,0,0,False,4,Stage 4 (decline),8,False,,,-12.27,33602720283.569336,6038570.0,324391980.4
FERG,False,55,38,21.47,2.65,rising,0.95,-10.15,242.24,False,True,False,False,False,True,1,0,False,3,Stage 3 (top),4,False,,,-7.63,46861987228.74751,1797490.0,435423977.6
FICO,False,0,0,,,,,,1172.67,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),32,False,,,-24.06,25326899584.56482,302200.0,354380874.0
EXE,False,20,37,29.71,0.91,flat,-31.12,-20.11,96.09,True,False,False,False,False,True,1,0,False,4,Stage 4 (decline),12,False,,,-13.67,22245198237.217804,2374520.0,228167626.8
FDS,False,0,0,,,,,,299.91,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),8,False,,,4.8,10666462131.374908,722590.0,216711966.9
FRT,False,0,0,,,,,,116.74,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),41,False,,,-0.12,10143437200.804787,846520.0,98822744.8
FIS,False,0,0,,,,,,41.34,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),55,False,,,-29.79,21319282687.470478,4566800.0,188791512.00000003
FAST,False,35,48,32.03,1.07,rising,27.67,-3.14,51.26,False,False,False,False,True,True,1,0,False,2,Stage 2 (advance),11,False,,,3.88,58820723665.94342,7166330.0,367346075.8
FISV,False,0,0,,,,,,52.58,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),64,False,,,-34.06,27960295163.873947,7305050.0,384099529.0
FITB,False,0,0,,,,,,54.82,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,3.03,49715850081.71835,5141850.0,281876217.0
FLEX,False,0,0,,,,,,110.45,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),24,False,,,19.0,40800557792.771576,2909940.0,321402873.0
FOXA,False,0,27,33.51,1.25,flat,-32.06,-5.55,68.54,True,False,False,False,False,True,2,0,False,1,Stage 1 (base),3,False,,,-1.03,28779991072.51053,5577600.0,382288704.00000006
FTV,False,0,0,,,,,,60.08,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),34,False,,,-2.36,18145185037.16974,1901700.0,114254136.0
FOX,False,0,29,33.76,0.63,flat,-31.45,-6.49,61.05,True,False,False,False,False,True,0,0,False,1,Stage 1 (base),3,False,,,-1.93,25634934484.241226,907600.0,55408980.0
FE,False,15,29,16.17,1.04,flat,12.04,-10.4,45.96,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),3,False,,,-9.61,26594290744.95932,3360170.0,154433413.2
FDX,False,0,0,,,,,,325.08,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),41,False,,,11.34,76936821831.85226,1579870.0,513584139.59999996
F,False,0,0,,,,,,14.41,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),15,False,,,1.36,57461252953.011185,37379660.0,538640900.6
XOM,False,0,0,,,,,,165.11,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),6,False,,,11.41,678917786225.3119,14521760.0,2397687793.6000004
GEHC,False,0,0,,,,,,74.82,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-7.7,33795165236.796295,2617210.0,195819652.2
GE,False,15,27,34.27,0.77,rising,32.18,-10.41,348.37,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),10,False,,,0.78,361455647587.5868,3721360.0,1296410183.2
FCX,False,0,0,,,,,,76.66,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),5,False,,,26.02,110085108572.03323,11538230.0,884520711.8
GRMN,False,15,24,30.71,1.18,rising,48.82,-3.01,294.85,False,False,False,True,True,True,2,0,False,2,Stage 2 (advance),12,False,,,14.54,56862571416.67847,762810.0,224914528.50000003
FTNT,False,0,0,,,,,,153.51,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),16,False,,,38.26,112632378841.62053,4254340.0,653083733.4
GEN,False,0,0,,,,,,28.93,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),14,False,,,5.18,17317123018.434265,5345590.0,154647918.7
BEN,False,0,0,,,,,,34.31,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,18.05,17432119479.837456,2921700.0,100243527.0
GD,False,35,32,26.92,0.82,rising,16.6,-3.93,384.29,False,False,False,False,True,True,0,0,False,2,Stage 2 (advance),8,False,,,0.56,103972426778.4401,738980.0,283982624.2
FSLR,False,0,0,,,,,,214.28,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),1,False,,,-15.98,23028626041.451294,2422320.0,519054729.6
GPC,False,0,0,,,,,,133.96,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),9,False,,,-0.02,18467694107.252106,1122870.0,150419665.20000002
GILD,False,30,25,18.07,0.99,flat,12.54,-1.91,146.12,False,True,False,False,True,True,1,0,False,2,Stage 2 (advance),2,True,1.0,0.77,3.12,181182241194.13147,5812270.0,849288892.4
IT,False,0,0,,,,,,195.9,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-8.9,12370884012.969238,1422350.0,278638365.0
GS,False,0,0,,,,,,1039.28,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,5.47,302608629436.65234,1769020.0,1838507105.6
GIS,False,0,0,,,,,,39.97,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),2,False,,,-11.51,21332325239.619507,7957440.0,318058876.8
GM,False,15,22,22.76,0.72,rising,7.61,-4.27,87.93,False,True,False,True,True,True,1,0,False,2,Stage 2 (advance),5,False,,,6.2,79528424276.1467,4223920.0,371409285.6
GL,False,0,0,,,,,,171.08,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,4.54,13147403533.47554,523560.0,89570644.80000001
HCA,False,0,23,33.22,1.07,rising,-29.39,-19.97,429.19,True,False,False,False,False,True,2,0,False,4,Stage 4 (decline),10,False,,,-13.3,92920279313.56812,1137450.0,488182165.5
GNRC,False,0,0,,,,,,205.98,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),6,False,,,-6.51,12154129986.677628,798700.0,164516226.0
HAS,False,15,23,22.83,0.99,rising,11.08,-4.22,93.54,False,True,False,False,True,True,1,0,False,2,Stage 2 (advance),4,True,3.0,1.27,0.16,13193299572.310066,1500750.0,140380155.0
HSIC,False,15,25,26.76,0.98,rising,22.24,-3.99,88.5,False,False,False,True,True,True,1,0,False,2,Stage 2 (advance),13,False,,,5.69,9863018967.0,1048140.0,92760390.0
HSY,False,0,25,30.25,0.82,falling,-5.42,-20.92,186.46,False,False,False,False,False,False,0,16,False,4,Stage 4 (decline),1,False,,,-10.18,37464599353.208176,1146510.0,213778254.60000002
HD,False,0,24,21.2,0.97,rising,-6.1,-6.5,335.61,True,False,False,False,False,False,1,23,False,4,Stage 4 (decline),2,False,,,-14.06,334642315039.8186,3992020.0,1339761832.2
DOC,False,0,0,,,,,,21.4,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,8.8,14755883100.966225,4211840.0,90133376.0
GPN,False,30,22,34.97,1.02,rising,8.99,2.91,93.49,True,True,False,True,True,False,2,13,False,2,Stage 2 (advance),1,True,0.0,0.66,10.67,24739172715.814133,2772620.0,259212243.79999998
GDDY,False,0,0,,,,,,97.07,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-17.19,12293692588.630188,1827820.0,177426487.39999998
HON,False,15,24,15.2,0.79,falling,20.13,-15.35,215.9,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),2,False,,,-12.3,68427346224.5517,2867870.0,619173133.0
HLT,False,0,0,,,,,,326.63,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,1.24,-1.69,73512952652.24976,2177530.0,711246623.9
HRL,False,35,33,34.3,0.77,rising,14.71,-9.65,23.88,True,False,False,False,False,True,0,2,False,2,Stage 2 (advance),7,False,,,-6.26,13141520759.077307,3428760.0,81878788.8
HST,False,0,0,,,,,,23.21,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),47,False,,,10.61,15901736673.539879,9787240.0,227161840.4
HWM,False,0,0,,,,,,271.68,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),72,False,,,6.66,108346361159.41132,2027710.0,550888252.8000001
HUBB,False,15,25,18.33,1.15,rising,15.88,-16.63,470.03,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),1,False,,,-9.77,24832893282.637115,428542.0,201427596.26
HPQ,False,0,0,,,,,,29.71,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),4,True,3.0,1.28,16.27,27170468282.62947,12597060.0,374258652.6
HBAN,False,35,49,26.69,0.87,rising,6.25,-10.8,17.03,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),10,False,,,-7.21,34407665874.08876,20960360.0,356954930.8
HUM,False,0,0,,,,,,378.88,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,26.57,45496027681.36963,1001790.0,379558195.2
HPE,False,0,0,,,,,,53.45,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),22,False,,,63.71,70778679207.7371,16007580.0,855605151.0
HIG,False,35,47,16.94,1.01,rising,5.76,-6.83,136.1,False,False,False,False,False,True,2,0,False,2,Stage 2 (advance),1,True,0.0,0.98,-7.77,36865681125.4715,1229710.0,167363531.0
IEX,False,0,0,,,,,,234.39,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),30,False,,,9.91,17279206378.444946,544450.0,127613635.5
ITW,False,35,42,23.9,1.02,rising,19.56,-6.5,282.29,False,False,False,True,False,True,1,0,False,2,Stage 2 (advance),10,False,,,-1.85,80396194433.59375,950100.0,268203729.00000003
HAL,False,0,0,,,,,,35.34,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),10,False,,,0.4,29442827296.905605,8951040.0,316329753.6
IR,False,0,26,33.75,1.17,rising,-0.36,-16.25,80.51,True,False,False,False,False,False,1,11,False,3,Stage 3 (top),5,False,,,-10.59,31237834857.646202,3403670.0,274029471.7
PODD,False,0,0,,,,,,148.16,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),30,False,,,-44.63,10275518377.822662,1417010.0,209944201.6
IDXX,False,0,0,,,,,,556.93,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),19,False,,,-18.82,43875566356.86987,552930.0,307943304.9
HII,False,0,0,,,,,,298.2,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),6,False,,,-19.36,11750451604.61316,404420.0,120598044.0
INTC,False,0,0,,,,,,90.07,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),53,False,,,30.58,473275183588.49585,112315900.0,10116293113.0
IBKR,False,0,0,,,,,,93.87,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,13.93,42530449156.18636,3889410.0,365098916.7
ICE,False,0,28,33.25,1.13,rising,-20.41,-4.97,161.25,True,False,False,False,True,True,1,0,False,1,Stage 1 (base),2,False,,,-6.41,90524861028.75,3151040.0,508105200.0
IBM,False,0,0,,,,,,235.68,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),6,False,,,-19.32,222042226134.80164,5474000.0,1290112320.0
INTU,False,0,0,,,,,,367.0,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),1,False,,,-32.14,100388079000.0,3368610.0,1236279870.0
ISRG,False,0,0,,,,,,378.81,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),13,False,,,-27.5,135719302700.07776,2793450.0,1058186794.5
IFF,False,0,0,,,,,,84.28,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),22,False,,,7.47,21504038570.177643,1320930.0,111327980.4
INCY,False,35,26,33.51,1.04,rising,25.22,-3.61,127.81,False,False,False,True,True,True,2,0,True,2,Stage 2 (advance),9,False,,,15.51,25906798421.392456,1267130.0,161951885.3
IQV,False,0,0,,,,,,259.82,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),9,False,,,18.21,42766373205.56641,1142420.0,296823564.4
INVH,False,50,36,28.0,0.71,rising,21.58,-2.53,30.11,True,False,False,True,True,False,0,45,False,2,Stage 2 (advance),9,False,,,-0.99,17886603657.734436,2952430.0,88897667.3
IRM,False,0,0,,,,,,122.02,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),24,False,,,5.17,36325696120.87143,1350070.0,164735541.4
JBL,False,0,0,,,,,,313.21,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),39,False,,,5.15,32820363250.29251,1024360.0,320839795.59999996
JKHY,False,0,24,33.1,0.9,rising,-34.39,-3.41,166.2,True,False,False,False,True,False,1,14,False,1,Stage 1 (base),3,False,,,-4.85,11808639419.170227,1004670.0,166976154.0
J,False,15,22,31.69,0.92,rising,-1.61,-1.25,150.08,True,False,False,True,True,True,1,0,False,1,Stage 1 (base),6,False,,,-0.02,17565154953.184097,809790.0,121533283.2
IP,False,0,0,,,,,,41.49,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),5,False,,,-3.5,21971855832.415485,3359940.0,139403910.6
JCI,False,0,0,,,,,,143.05,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),70,False,,,1.51,86651319132.07626,3044650.0,435537182.50000006
IVZ,False,50,22,31.15,0.97,rising,21.92,3.91,32.02,False,False,False,True,True,True,1,0,True,2,Stage 2 (advance),18,False,,,13.78,14136823157.70256,4268480.0,136676729.60000002
JNJ,False,0,0,,,,,,270.24,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),57,False,,,11.14,651250973319.114,6350130.0,1716059131.2
KEY,False,0,0,,,,,,21.87,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),23,False,,,-2.38,23338102371.549923,8813840.0,192758680.8
KMB,False,15,25,21.26,0.75,rising,17.73,-6.43,109.31,True,False,False,False,False,False,0,34,False,2,Stage 2 (advance),4,True,3.0,0.76,-5.89,36354213831.81946,2523010.0,275790223.1
KVUE,False,35,36,20.61,0.71,rising,24.37,-4.26,19.06,True,False,False,True,True,False,0,15,False,2,Stage 2 (advance),13,False,,,0.11,36609941255.2163,19847410.0,378291634.59999996
KMI,False,0,0,,,,,,30.98,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-4.92,68986327697.8709,10004450.0,309937861.0
KKR,False,0,0,,,,,,108.48,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-11.4,97375513009.78311,6118560.0,663741388.8000001
KDP,False,35,39,32.9,0.91,rising,24.43,-5.26,32.04,False,False,False,True,False,False,1,13,False,2,Stage 2 (advance),13,False,,,3.04,43600867503.39345,12369330.0,396313333.2
KEYS,False,0,0,,,,,,316.13,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),43,False,,,11.86,53836939831.54297,1629540.0,515146480.2
KHC,False,35,42,22.16,1.01,rising,12.34,-8.94,25.58,True,True,False,False,False,False,1,12,False,2,Stage 2 (advance),4,True,3.0,1.15,-2.62,30333371639.168827,12635640.0,323219671.2
KLAC,False,0,0,,,,,,183.99,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,8.5,240391549781.24585,9528440.0,1753137675.6000001
KR,False,30,67,32.85,0.94,falling,-13.0,-23.47,57.9,False,False,False,False,False,True,1,0,False,4,Stage 4 (decline),8,False,,,-18.41,35472278562.625565,6183630.0,358032177.0
KIM,False,0,0,,,,,,24.02,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),26,False,,,-2.15,16112361046.523006,3298330.0,79225886.6
JBHT,False,0,0,,,,,,275.45,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),40,False,,,16.8,25868871093.972595,802090.0,220935690.5
LRCX,False,0,0,,,,,,314.0,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),62,False,,,26.03,392914794000.0,8218550.0,2580624700.0
JPM,False,35,38,29.52,0.69,rising,18.46,-4.07,351.58,False,False,False,True,True,True,0,0,False,2,Stage 2 (advance),8,False,,,2.53,934565066744.6819,5330190.0,1873988200.1999998
LDOS,False,0,0,,,,,,141.39,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),1,False,,,-21.19,17743343353.915634,1514990.0,214204436.1
LEN,False,0,0,,,,,,87.02,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),23,False,,,-25.13,20962694448.171005,2208070.0,192146251.4
